id,cs,texto
877,0,"?? Si tenés síntomas o dudas del #Coronavirus COVID-19"""" contactate con la línea de atención ciudadana al 148. No te automediques y permanecé en tu domicilio   #QuedateEnCasa #CuidarteEsCuidarnos"
878,0,"?? #ATENCIÓN | El número de fallecidos por coronavirus ascendió a 3.313 en Ecuador"""" donde la cifra de contagios confirmados totaliza 38.471"""" es decir 368 casos en las últimas 24 horas.  ? 2.136 fallecidos probables por COVID-19. ?? Tungurahua hay 68 muertos y 452 contagios. https://t.co/aXFh89gdhv"
879,0,La investigación se realizó en un crucero con 132 infectados con #COVID19 de los cuales el 80% no presentaron síntomas. ?? https://t.co/IwEpYouem0
880,0,"Coronavirus: Qué es un virus endémico"""" en lo que se podría convertir el que causa la covid-19 (y qué ejemplos hay en el mundo) ? https://t.co/FW2DypeSOI https://t.co/InJPV8ZNxG"
881,0,"?? Si tenés síntomas o dudas del #Coronavirus COVID-19"""" contactate con la línea de atención ciudadana al 148. No te automediques y permanecé en tu domicilio   #QuedateEnCasa #CuidarteEsCuidarnos https://t.co/p09FU5V2wj"
882,0,".Troy Deeney"""" capitán del Watford ??????????????denuncia amenazas a su hijo de cinco meses por negarse a entrenar debido al temor por el #Covid_19   ???""""""""He visto comentarios respecto a mi hijo en los que la gente dice """"""""Espero que tu hijo coja #coronavirus"""""""". Esa es la parte más dura para mí"""""""". https://t.co/gtkOGV9DfF"
883,0,"?? Si tenés síntomas o dudas del #Coronavirus COVID-19"""" contactate con la línea de atención ciudadana al 148. No te automediques y permanecé en tu domicilio   #QuedateEnCasa #CuidarteEsCuidarnos https://t.co/FbDP0s259a"
884,0,Pacientes con enfermedad renal crónica (ERC) son un grupo vulnerable en medio de esta crisis sanitaria causada por el Covid-19.  Lee la nota completa en  ???? https://t.co/94d7JrbJTV . . . . . #LaHoraSD #LoQueNecesitasSaber #Noticias #SantoDomingo #Ecuador https://t.co/X095G1xrsf
885,0,"?? Si tenés síntomas o dudas del #Coronavirus COVID-19"""" contactate con la línea de atención ciudadana al 148. No te automediques y permanecé en tu domicilio   #QuedateEnCasa #CuidarteEsCuidarnos https://t.co/T4EYVHkU7h"
886,0,"???? #Ecuador"""" que reanudará los #vuelos locales y algunos internacionales el 1 de junio"""" mantendrá la prohibición de ingreso para aquellos provenientes de países con un alto #contagio de #coronavirus. #AFP @afpquito @AFPespanol https://t.co/KzaRHSmL0T https://t.co/TY7FVqjAr2"
887,0,"#Coronavirus: Cómo decirle a otra persona que mantenga su distancia o que se ponga la mascarilla"""" sin parecer irrespetuoso o agresivo ? https://t.co/FBUzyoUV7e https://t.co/IbqrlB5dj0"
888,0,".#27Mayo - #Italia???? ?? Ayuntamiento de Roma impondrá multas de 27 a 550 dólares a quienes arrojen a la vía pública cubrebocas o guantes que fueron utilizados frente a la pandemia del coronavirus (COVID-19)"""" ya que constituyen un daño al medio ambiente y un riesgo sanitario. https://t.co/nMgbdpQgda"
889,0,#Coronavirus | Brasil volvió a registrar más de 1.000 nuevas muertes por #Covid_19 y el total asciende a 25.599  ?? https://t.co/ZtZ1XxvMRf https://t.co/hwUCvQtxIb
890,0,"?? #ATENCIÓN | El número de fallecidos por coronavirus ascendió a 3.221 en Ecuador"""" donde la cifra de contagios confirmados totaliza 37.656"""" es decir 301 casos en las últimas 24 horas. Además 2.055 fallecidos probables por COVID-19. En Tungurahua hay 60 muertos y 450 contagios. https://t.co/OAiSGVkNvR"
891,0,"?? #ATENCIÓN | El número de fallecidos por coronavirus ascendió a 3.275 en Ecuador"""" donde la cifra de contagios confirmados totaliza 38.103"""" es decir 447 casos en las últimas 24 horas.  ? 2.055 fallecidos probables por COVID-19. ?? Tungurahua: 65 muertos y 451 contagios. https://t.co/CMHMVg4tS9"
892,0,?? #Mundo | La Comisión Económica para América Latina y El Caribe (CEPAL) subió a su portal el informe sobre los desafíos sociales de la crisis por COVID-19. Los detalles ?? https://t.co/0RYXKCJ7h3
893,0,"?? Si tenés síntomas o dudas del #Coronavirus COVID-19"""" contactate con la línea de atención ciudadana al 148. No te automediques y permanecé en tu domicilio   #QuedateEnCasa #CuidarteEsCuidarnos https://t.co/21TwGvi4XK"
894,0,???? Tiempos de pandemia!! #pandemia #covid_19 #covid-19 #coronavirus https://t.co/i4BIGKzye7
895,0,?? Un estudio menciona que los chilenos se encuentran entre los ciudadanos que menos cumplen con las medidas sanitarias para prevenir los contagios del Covid-19. ??  Revisa la información completa haciendo click en el siguiente link ?? https://t.co/FQ9MUZF6Ih  #Chile #Coronavirus https://t.co/hoF6telYZF
896,0,Fin del confinamiento por coronavirus: qué puedes hacer para evitar contagiarte de COVID-19.  ? https://t.co/0Pp5cx5iDA https://t.co/aczSlhX4pL
897,0,"#México"""" a cinco días de que comience la reactivación económica y social"""" destacó que se ha """"""""estabilizado"""""""" la mortalidad por el #coronavirus y reiteró que la curva de contagios se ha aplanado.?? https://t.co/VcXn67AdQp"
898,0,Ron Damon - ¿Seguimos en rojo que parece verde pero es amarillo? ?? #cuarentena @ecuabot #Covid_19 #coronavirus #Quito #Ecuador #mipais
899,0,"El coronavirus COVID-19 es solo la 'punta del iceberg' de los virus que pueden afectar al ser humano"""" según especialista china. ? https://t.co/UXvkVybhqE https://t.co/INcNW6zfUM"
900,0,Coronavirus | De enfermedad respiratoria a multisistémica: cómo en pocas semanas cambió radicalmente lo que sabemos sobre el COVID-19. ? https://t.co/XQ1XNPeJQe https://t.co/t3ih30F5cH
901,0,"?? Si tenés síntomas o dudas del #Coronavirus COVID-19"""" contactate con la línea de atención ciudadana al 148. No te automediques y permanecé en tu domicilio   #QuedateEnCasa #CuidarteEsCuidarnos https://t.co/d3DxXyJXRa"
902,0,"El coronavirus COVID-19 es solo la 'punta del iceberg' de los virus que pueden afectar al ser humano"""" según especialista china. ? https://t.co/UXvkVybhqE https://t.co/gLIx9tkeAQ"
903,0,"#URGENTE | #ECUADOR ??Mujer sigue buscando a su #abuelita que murió por #coronavirus.  En #Guayaquil"""" una mujer sigue en la lucha de encontrar a su abuela de 93 años que falleció a causa de COVID-19 Ver más aquí ???? https://t.co/EkvzpMa7Ye https://t.co/rMjOEpfBjN"
904,0,Ya solo falta que nos quiten lo bailado ?? #Covid_19 #FelizMiercoles #Ecuador #coronavirus
905,0,"?? Si tenés síntomas o dudas del #Coronavirus COVID-19"""" contactate con la línea de atención ciudadana al 148. No te automediques y permanecé en tu domicilio   #QuedateEnCasa #CuidarteEsCuidarnos https://t.co/iS2raAQ9e9"
906,0,Coronavirus: El Carmen pasará a semáforo amarillo este 1 de junio
907,0,Coronavirus | De enfermedad respiratoria a multisistémica: cómo en pocas semanas cambió radicalmente lo que sabemos sobre la covid-19. https://t.co/1CKhxBPH4m ? BBCMundo https://t.co/cFe9Eed86X
908,0,Fin del confinamiento por coronavirus: qué puedes hacer para evitar contagiarte de COVID-19.  ? https://t.co/0Pp5cx5iDA https://t.co/IfeHdj8iLs
909,0,"@ert_tinoco Jajaja para resumirte Shamwow. Resulta que ya no tiene coronavirus"""" según la teoría de este man es que en el hospital de la UTPL le han practicado mal la prueba de Covid-19. Nunca estuvo infectado pero el ridículo ya dijo días atrás que "
910,0,Iván Duque afirmó que la situación en Venezuela ante la pandemia del coronavirus es ‘una bomba de tiempo’ ?? https://t.co/8OVKW4NxJ4 https://t.co/3ylTaMrEVk
911,0,Gestión de la crisis por la pandemia de la COVID-19 mermó la imagen de la OMS como organismo humanitario. ? https://t.co/RZkf5P2yU5 #covid19  #coronavirus https://t.co/NktK8vgCOd
912,0,frente al nivel de propagación de la enfermedad del coronavirus COVID-19.  ????????
913,0,"@santiagocastrot ????????????Con todas las medidas de desinfección y bioseguridad que la emergencia sanitaria por COVID-19 exige para evitar la propagación del coronavirus"""" a partir de este miércoles 27 de mayo"""" de 12h00 a… https://t.co/JELyVVO0In"
914,0,"#InfoGlobal | La cifra mundial es de 5""""495""""061 infectados de #coronavirus"""" 346""""232 fallecidos y 2""""232""""593 personas recuperadas.  #covid_19?? https://t.co/nQVYXGVGij"
915,0,El foro ‘Ciudades Latinoamericanas Post COVID-19-Caso Guayaquil’ deja varias reflexiones.  La planificación y la participación son parte de los temas. https://t.co/7LwR6AYI1z
916,0,?? #Sabías que 1 de cada 3 mujeres en América Latina y el Caribe ha padecido violencia física y/o sexual?  Las medidas de aislamiento debido al COVID-19 pueden aumentar los riesgos de violencia contra las mujeres y las niñas.  #RespuestaCOVID?19 #coronavirus #COVID
917,0,"@luciurry @springsteen_81 El 7 de marzo había 8 muertos"""" cuantos había en Italia cuando decretaron el confinamiento?  https://t.co/b9WQAoFBDB"
918,0,"???? Xa estamos no Galicia Por Diante"""" con Kiko Novoa!    ?? No CIQUS"""" en Compostela"""" traballan coa vacina do covid-19 ?? O galego Martín Barreiro"""" home do tempo en RTVE"""" recuperado do coronavirus ?? """"""""Las Brujas"""""""""""" de Celso Castro  Isto e máis ??? https://t.co/iN4cl82qdo"
919,0,"Las visitas de Médicos Sin Fronteras a 500 residencias: """"""""Vimos a ancianos deshidratados y muriendo solos"""""""" https://t.co/bX1cyhgAmO via @NiusDiario"
920,0,Muere una mujer de 82 años en A Coruña tras tres días consecutivos sin nuevas víctimas en Galicia #coronavirus https://t.co/ppsbn1YZG8
921,0,"Dios"""" TODO para los BANCOS... Ese Presidente dejará en RUINAS a Colombia.   Si SOBREVIVIMOS al COVID-19"""" a las deudas: pago del arriendo"""" servicios"
922,0,"Alcalde de Florencia confirmó la declaratoria de emergencia sanitaria y puesta en marcha de estrictas medidas para prevenir EL coronavirus COVID-19"""" las medidas fueron adoptadas mediante Decreto No.000158 del 16 de marzo del 2020. https://t.co/2R7HOuAtPR https://t.co/yNTtWWr07c"
923,0,El miedo es campo abonado para estafadores y charlatanes. ?? #StopPseudociencias #CoNprueba https://t.co/xxTArDy8Es
924,0,"Acá en la región #Piura"""" la epidemia del #COVID19 empezó en dos distritos: Las Lomas y Castilla. Actualmente"""" Las Lomas tiene 29 casos confirmados y Castilla tiene 1""""097. ¿Cómo lo hizo? Se los cuento aquí:  https://t.co/ffdmc1dCtk #Día72"
925,0,"@ELMASGODO Saben que hay muchos tipos de coronavirus y si alguna vacuna sale a la palestra"""" todos los años llegara una nueva cepa y vendra una nueva vacuna y asi sucesivamente Lo que si veo es que integren esta cepa de covid 19 a la proxima vacuna de in"
926,0,¡Peor aún si es epidemiólogo! https://t.co/JgcKzwqVj1 vía @peru21noticias
927,0,"#MeQuedoEnCasa #PrevenciónYAcción  Reporte Diario Nacional Deptal. Situación de la Emergencia en salud generada por la pandemia del Coronavirus COVID - 19. consúltalo aquí: ??  Vaupés"""" Juntos Podemos #GestiónTrabajoProgreso https://t.co/lYzbkh51U5 @MinSaludCol @GobDigitalCO"
928,0,"#MeQuedoEnCasa #PrevenciónYAcción  Reporte Diario Nacional y Departamental de la situación de la emergencia en salud generada por la pandemia del Coronavirus COVID - 19. consúltalo aquí: ??  Vaupés"""" Juntos Podemos #GestiónTrabajoProgreso @MinSaludCol @GobDigitalCO https://t.co/yEJybj3wce"
929,0,?? Somos vulnerables ?? ?? - El nuevo coronavirus COVID-19 nos ha recordado que nuestra especie es vulnerable. https://t.co/34HLG3ttgc
930,0,El coronavirus no solo es una crisis de salud, sino tambi�n, una crisis social y econ�mica, pues est� destruyendo puestos de trabajo . La p�rdida del trabajo aumenta los indices de depresi�n, ansiedad y estr�s #P�rdidadeltrabajo #Desvinculaci�nLaboral #terapiaenred  #COVID__19
931,0,?? #Sab�as que 1 de cada 3 mujeres en Am�rica Latina y el Caribe ha padecido violencia f�sica y/o sexual? Las medidas de aislamiento debido al COVID-19 pueden aumentar los riesgos de violencia contra las mujeres y las ni�as. #RespuestaCOVID?19 #coronavirus #COVID https://t.co/EYlgdqKn95
932,0,�El reinicio de la Premier League se cae! Cuatro casos m�s de Covid-19 tras nueva tanda de ex�menes. Ent�rate de todos los detalles ?? https://t.co/EPRWZbwp6o
933,0,?? #Mundo | La Comisi�n Econ�mica para Am�rica Latina y El Caribe (CEPAL) subi� a su portal el informe sobre los desaf�os sociales de la crisis por COVID-19. Los detalles ?? https://t.co/0RYXKCJ7h3
934,0,"#F�tbol | La Premier League confirma cuatro nuevos contagios de coronavirus #Covid19 &gt,&gt,&gt,https://t.co/OswCsMuvDk https://t.co/o1yt8RUi1R"
935,0,#Coronavirus: C�mo decirle a otra persona que mantenga su distancia o que se ponga la mascarilla, sin parecer irrespetuoso o agresivo ? https://t.co/FBUzyoUV7e https://t.co/IbqrlB5dj0
936,0,#Coronavirus: C�mo decirle a otra persona que mantenga su distancia o que se ponga la mascarilla, sin parecer irrespetuoso o agresivo ? https://t.co/FBUzyoUV7e https://t.co/IbqrlB5dj0
937,0,Coronavirus: los 10 pa�ses que m�s han gastado en enfrentar la pandemia (y c�mo se ubican los de Am�rica Latina). @bbcmundo. Observar los datos de #Ecuador. #coronavirus #Covid_19 #QuedateEnCasa https://t.co/BRGuLDkl9s
938,0,"#F�tbol | La Premier League confirma cuatro nuevos contagios de coronavirus #Covid19 &gt,&gt,&gt,https://t.co/OswCsMuvDk https://t.co/o1yt8RUi1R"
939,0,Personal del Ministerio de @Salud_Ec detect� que el interno del pabell�n de m�xima seguridad ten�a sintomatolog�a de neumon�a, por lo que fue transferido a un hospital donde se le har� la prueba del #coronavirus. Detalles?https://t.co/ZBJWp7ab58 https://t.co/1Rpdjvwk6Q
940,0,#Qu�dateEnCasa | 37.656 contagiados, 3.221 fallecidos y 3.981 con alta hospitalaria por #Covid_19 en #Ecuador. �C�mo avanza la pandemia en el pa�s?? https://t.co/wTVRaP5VHU https://t.co/EQJBh6J4V5
941,0,frente al nivel de propagación de la enfermedad del coronavirus COVID-19.  ????????
942,0,Ron Damon - ¿Seguimos en rojo que parece verde pero es amarillo? ?? #cuarentena @ecuabot #Covid_19 #coronavirus #Quito #Ecuador #mipais
943,0,�El reinicio de la Premier League se cae! Cuatro casos m�s de Covid-19 tras nueva tanda de ex�menes. Ent�rate de todos los detalles ?? https://t.co/EPRWZbwp6o
944,0,???? Tiempos de pandemia!! #pandemia #covid_19 #covid-19 #coronavirus https://t.co/i4BIGKzye7
945,0,"Las visitas de Médicos Sin Fronteras a 500 residencias: """"""""Vimos a ancianos deshidratados y muriendo solos"""""""" https://t.co/bX1cyhgAmO via @NiusDiario"
946,0,Coronavirus | De enfermedad respiratoria a multisistémica: cómo en pocas semanas cambió radicalmente lo que sabemos sobre la covid-19. https://t.co/1CKhxBPH4m ? BBCMundo https://t.co/cFe9Eed86X
947,0,En el reporte diario de datos del #Covid_19 en el pa�s se agreg� que los casos positivos llegaron a 38.103. Sin embargo, las pruebas que descartan el virus en la poblaci�n superan ampliamente esta cifra, con 48.829 casos negativos.? https://t.co/UactWstcnB
948,0,"@ELMASGODO Saben que hay muchos tipos de coronavirus y si alguna vacuna sale a la palestra"""" todos los años llegara una nueva cepa y vendra una nueva vacuna y asi sucesivamente Lo que si veo es que integren esta cepa de covid 19 a la proxima vacuna de in"
949,0,El coronavirus COVID-19 es solo la 'punta del iceberg' de los virus que pueden afectar al ser humano, seg�n especialista china. ? https://t.co/UXvkVybhqE https://t.co/INcNW6zfUM
950,0,El foro ‘Ciudades Latinoamericanas Post COVID-19-Caso Guayaquil’ deja varias reflexiones.  La planificación y la participación son parte de los temas. https://t.co/7LwR6AYI1z
951,0,Personal del Ministerio de @Salud_Ec detect� que el interno del pabell�n de m�xima seguridad ten�a sintomatolog�a de neumon�a, por lo que fue transferido a un hospital donde se le har� la prueba del #coronavirus. Detalles?https://t.co/ZBJWp7ab58 https://t.co/1Rpdjvwk6Q
952,0,El miedo es campo abonado para estafadores y charlatanes. ?? #StopPseudociencias #CoNprueba https://t.co/xxTArDy8Es
953,0,#Qu�dateEnCasa | 37.656 contagiados, 3.221 fallecidos y 3.981 con alta hospitalaria por #Covid_19 en #Ecuador. �C�mo avanza la pandemia en el pa�s?? https://t.co/wTVRaP5VHU https://t.co/EQJBh6J4V5
954,0,???? Tiempos de pandemia!! #pandemia #covid_19 #covid-19 #coronavirus https://t.co/i4BIGKzye7
955,0,"Las visitas de Médicos Sin Fronteras a 500 residencias: """"""""Vimos a ancianos deshidratados y muriendo solos"""""""" https://t.co/bX1cyhgAmO via @NiusDiario"
956,0,"#F�tbol | La Premier League confirma cuatro nuevos contagios de coronavirus #Covid19 &gt,&gt,&gt,https://t.co/OswCsMuvDk https://t.co/o1yt8RUi1R"
957,0,Coronavirus | De enfermedad respiratoria a multisistémica: cómo en pocas semanas cambió radicalmente lo que sabemos sobre la covid-19. https://t.co/1CKhxBPH4m ? BBCMundo https://t.co/cFe9Eed86X
958,0,Coronavirus: los 10 pa�ses que m�s han gastado en enfrentar la pandemia (y c�mo se ubican los de Am�rica Latina). @bbcmundo. Observar los datos de #Ecuador. #coronavirus #Covid_19 #QuedateEnCasa https://t.co/BRGuLDkl9s
959,0,???? Tiempos de pandemia!! #pandemia #covid_19 #covid-19 #coronavirus https://t.co/i4BIGKzye7
960,0,frente al nivel de propagación de la enfermedad del coronavirus COVID-19.  ????????
961,0,En el reporte diario de datos del #Covid_19 en el pa�s se agreg� que los casos positivos llegaron a 38.103. Sin embargo, las pruebas que descartan el virus en la poblaci�n superan ampliamente esta cifra, con 48.829 casos negativos.? https://t.co/UactWstcnB
962,0,"@ELMASGODO Saben que hay muchos tipos de coronavirus y si alguna vacuna sale a la palestra"""" todos los años llegara una nueva cepa y vendra una nueva vacuna y asi sucesivamente Lo que si veo es que integren esta cepa de covid 19 a la proxima vacuna de in"
963,0,"Dios"""" TODO para los BANCOS... Ese Presidente dejará en RUINAS a Colombia.   Si SOBREVIVIMOS al COVID-19"""" a las deudas: pago del arriendo"""" servicios"
